name	ghidra_addr	body_bytes	callees	callers
projectCollisionOnSurface	00164e16	58	1	0
outerCollide	00164e50	10	0	0
outerCollide	00164e5a	144	0	0
setDockingType	00164eea	6	0	1
getDockingType	00164ef0	6	0	1
setTransportID	00164ef6	6	0	0
getTransportID	00164efc	6	0	0
getName	00164f02	16	1	1
setName	00164f12	8	0	1
hideShip	00164f1a	8	0	0
setDeadButSelectable	00164f24	84	7	1
Radio	00164f7c	78	0	1
~Radio	00164fd4	68	6	1
setMessages	0016501c	48	1	1
getMessage	00165050	10	0	1
lastMessageShown	0016505a	6	0	1
update	00165060	700	22	0
draw	00165378	544	13	1
isShowingMessage	001655d0	10	0	1
SolarSystem	001655dc	156	5	1
~SolarSystem	00165694	88	4	1
getName	001656f0	14	1	1
getAttackRace	00165708	20	0	1
hasPirateBase	00165720	68	1	1
stationIsInSystem	0016576c	34	0	1
hasHiddenBlueprint	00165790	68	1	0
getWarpGateEnumIndex	001657f0	8	0	1
getStationEnumIndex	001657f6	34	0	1
currentOrbitHasWarpGate	00165818	32	2	1
stationIsInSystem	0016583c	32	1	1
isFullyDiscovered	0016585c	60	1	1
setCoords	0016589c	6	0	0
systemIsInSystemRoutes	001658ae	40	0	1
isVisible	001658d6	6	0	1
setVisible	001658dc	6	0	0
hasNoOwner	001658e2	30	0	1
GameRecord	00165900	188	3	1
~GameRecord	001659d4	26	1	1
load	001659f0	2600	58	1
MineGun	00166478	246	11	1
Array	00166594	28	1	1
ArraySetLength<Explosion*>	001665b0	52	2	1
~MineGun	001665e4	88	5	1
ArrayReleaseClasses<Explosion*>	00166640	80	3	1
~Array	00166690	22	1	1
~MineGun	001666a6	16	1	0
setPlayer	001666b6	6	0	1
render	001666bc	46	2	0
update	001666ec	454	13	0
Achievements	001668d0	34	1	1
~Achievements	001668f2	32	1	1
checkForNewMedal	00166914	922	16	1
initCheckEquipmentAndWeapons	00166da4	160	4	1
countMedals	00166e48	126	0	1
gotAllMedals	00166ec6	6	0	1
gotAllGoldMedals	00166ecc	6	0	1
gotAllSupernovaMedals	00166ed2	6	0	1
incKills	00166ee0	8	0	0
incPirateKills	00166eec	8	0	0
resetPirateKills	00166ef8	6	0	0
incCatches	00166efe	8	0	0
updateCredits	00166f0a	10	0	1
setMedals	00166f14	56	0	1
setMedal	00166f4c	8	0	1
init	00166f54	58	0	1
resetNewMedals	00166f8e	34	0	1
applyNewMedals	00166fb0	90	1	1
hasMedal	00167008	16	0	1
getValue	00167018	22	0	1
isEliteMedal	00167034	10	0	1
PlayerTurret	00167040	670	16	1
~PlayerTurret	00167340	102	3	1
~PlayerTurret	001673ac	16	1	0
setLevel	001673bc	52	3	0
setScaling	001673f0	14	0	1
setPosition	001673fc	28	1	1
setTurretRange	00167418	6	0	0
setHost	0016741e	14	0	1
getHost	0016742c	6	0	1
reset	00167432	28	1	0
update	00167450	730	31	0
handleSentryGun	0016774c	54	1	1
handleTurret	00167782	56	1	1
pickEnemy	001677b8	252	8	1
handleRotation	00167908	668	17	0
render	00167bcc	52	2	0
revive	00167c08	76	3	0
Waypoint	00167c54	180	4	1
~Waypoint	00167d28	16	1	0
getPosition	00167d38	38	0	0
setActive	00167d5e	6	0	1
reached	00167d64	10	0	1
reset	00167d6e	26	1	1
StatusWindow	00167d80	640	16	1
reInit	00168044	260	6	1
~StatusWindow	00168164	102	7	1
getRelativeScrollStartPos	001681d0	42	0	1
getRelativeScrollHeight	00168200	76	0	1
update	00168250	202	1	1
draw	0016831c	5810	52	1
getMedalHintText	00169ba4	952	9	1
OnTouchBegin	0016a010	158	4	1
OnTouchMove	0016a0bc	242	5	1
OnTouchEnd	0016a1c4	642	23	1
TargetFollowCamera	0016a4c8	414	8	1
aproximateCooefficientsForAproximationOfDampingFunktion	0016a688	426	0	1
setActive	0016a99a	6	0	1
setTargetOffset	0016a9a8	8	0	1
setCamOffset	0016a9b2	26	2	1
setPosition	0016a9d0	6	0	1
setPosition	0016a9d6	14	0	1
translate	0016a9e8	94	0	1
update	0016aa48	2030	23	1
translateNoUpdate	0016b280	86	0	1
enableFirstPersonCam	0016b2d8	72	2	1
hideShipForFirstPersonCam	0016b32c	6	0	1
setFirstPersonMatrix	0016b332	6	0	1
setBoostPercentage	0016b338	18	0	1
setRumblePercentage	0016b34a	6	0	1
setFixed	0016b350	6	0	1
setLocal	0016b358	118	2	1
getLocal	0016b3d4	16	1	0
setLocked	0016b3e4	122	7	0
setRotationAroundTarget	0016b464	6	0	1
rotateAroundTarget	0016b46c	40	2	1
zoomTarget	0016b498	6	0	1
setLookAtCam	0016b49e	6	0	1
calculateCoefficents	0016b4a4	102	1	0
setFastForwardMode	0016b50a	104	2	1
setShipHandling	0016b574	64	0	1
isInFastForwardMode	0016b5c8	6	0	1
isInLookAtMode	0016b5ce	6	0	1
resetShipHandling	0016b5d4	18	0	1
hit	0016b5ec	34	0	0
hitSmall	0016b60e	30	0	1
useTargetsUpVector	0016b62c	6	0	1
roll	0016b632	18	0	0
setRoll	0016b644	6	0	0
Mission	0016b64c	214	7	2
Mission	0016b770	220	7	1
Mission	0016b89c	154	5	1
Mission	0016b978	152	5	0
~Mission	0016ba54	60	1	1
~Mission	0016ba98	16	1	0
isEmpty	0016baa8	12	0	1
setVisible	0016bab4	6	0	1
isVisible	0016baba	6	0	1
setProductionGoods	0016bad0	6	0	1
getName	0016baec	54	3	0
getDescription	0016bb2c	16	1	0
getClientName	0016bb44	14	1	1
setInstantActionMission	0016bb72	6	0	0
isInstantActionMission	0016bb78	6	0	1
isCampaignMission	0016bb7e	10	0	1
getTargetStationName	0016bb90	14	1	1
getTargetSystemName	0016bb9e	14	1	1
setTargetSystemName	0016bbac	6	0	1
setTargetStation	0016bbb4	82	5	1
calcDistance	0016bc28	122	6	0
getTargetName	0016bcb4	14	1	1
setTargetName	0016bcc2	6	0	1
clone	0016bccc	110	5	0
Trail	0016bd58	404	7	0
changeType	0016bef4	110	0	1
~Trail	0016bf8c	32	1	1
update	0016bfac	462	4	1
setWidth	0016c184	114	1	0
update	0016c1fc	44	1	1
update	0016c228	98	3	0
reset	0016c290	116	2	1
translate	0016c308	98	0	0
render	0016c36c	16	0	1
SentryGun	0016c380	54	1	1
~SentryGun	0016c3c0	16	1	0
update	0016c3d2	148	4	0
NewsTicker	0016c468	814	26	1
ArrayAdd<NewsItem*>	0016c834	36	1	1
replaceTokens	0016c858	4388	44	1
ArrayReleaseClasses<NewsItem*>	0016e06c	80	3	1
~Array	0016e0bc	22	1	1
~NewsTicker	0016e0d2	16	1	1
update	0016e0e4	136	1	1
draw	0016e174	300	5	1
getHeight	0016e2b4	28	0	0
OnTouchBegin	0016e2d8	70	0	1
OnTouchMove	0016e328	70	0	1
OnTouchEnd	0016e374	22	0	1
Sparks	0016e38c	200	5	0
isRocket	0016e468	12	0	1
~Sparks	0016e474	22	1	0
explode	0016e48c	246	2	0
explode	0016e594	42	0	1
render	0016e5c0	132	5	1
update	0016e660	110	1	1
translate	0016e6d4	72	1	0
PlayerJunk	0016e720	66	1	1
~PlayerJunk	0016e76c	16	1	0
reset	0016e77c	38	2	0
update	0016e798	276	12	0
render	0016e8cc	58	2	0
RocketGun	0016e8f8	180	6	2
~RocketGun	0016e9d0	94	4	1
~RocketGun	0016ea28	16	1	0
setRadar	0016ea38	586	8	1
ArraySetLength<AbyssEngine::AEMath::Matrix>	0016ec98	60	2	1
render	0016ecd4	14	1	1
update	0016ecd8	1864	29	1
seekEnemy	0016f44c	324	16	1
MarqueeImage	0016f59c	78	3	1
setPosition	0016f5f2	6	0	0
update	0016f5fc	84	0	1
draw	0016f654	152	1	1
draw	0016f6f4	10	0	1
ObjectGun	0016f700	444	11	2
~ObjectGun	0016f904	68	5	1
~ObjectGun	0016f94c	16	1	0
setEnemies	0016f95c	6	0	0
update	0016f964	992	30	1
render	0016fda8	1396	22	1
setScaling	0017035a	26	0	0
replaceGun	00170374	60	2	0
SpacePoint	001703ac	58	1	1
take	001703ea	6	0	1
giveFree	001703f0	6	0	1
Hud	001703fc	100	2	1
init	001704e4	3352	31	1
~Hud	0017126c	156	8	1
setAutofireEnabled	00171354	6	0	0
Array	0017135a	28	1	1
ArraySetLength<void*>	00171376	52	2	1
closeHudMenu	001713aa	38	3	1
checkIfQuickMenuIsEmpty	001713d0	106	5	1
releaseAllKeys	00171440	52	0	1
updateSecondaryWeaponString	00171478	234	10	1
initHudMenu	001715c8	2976	54	1
setCurrentSecondaryWeapon	001722ec	10	0	1
drawEventQueue	001722f4	374	4	1
addToEventQueue	00172488	48	0	1
setTimeExtender	001724b8	36	0	1
updateQueue	001724dc	116	2	1
clearQueue	00172550	78	2	1
hudEventMedal	001725a0	324	14	1
sameHudEventAsBefore	00172760	62	1	1
hudEvent	001727a0	2010	21	1
sameHudEventAsBeforeAggregate	00173200	62	1	1
playerHit	0017323e	14	0	1
catchCargo	0017324c	882	17	1
cargoFull	001736d8	6	0	1
setHackingGameActive	001736de	6	0	1
isHackingGameActive	001736e4	6	0	0
firePressed	001736ea	10	0	1
drawEventString	001736f4	164	2	0
drawPauseButton	001737a4	58	1	1
drawChallengeModeScore	001737e0	834	17	0
draw	00173b90	8698	84	1
resetAnalogStick	00176004	10	0	1
drawOrbitInformation	00176018	506	21	1
drawMenu	00176278	604	15	1
jumpMapSelected	00176510	6	0	0
setJumpMapSelected	00176516	6	0	0
enableFireForTutorial	0017651c	6	0	1
getAnalogX	00176522	40	0	1
getAnalogY	0017654a	40	0	1
touchedElement	00176574	1146	1	1
touchBegin	001769fc	186	1	1
touchMove	00176ab8	200	2	1
touchEnd	00176b84	118	1	1
DialogueWindow	00176bfc	66	3	1
init	00176c58	578	10	1
set	00176ee4	116	6	1
DialogueWindow	00176f5c	44	2	1
DialogueWindow	00176fa0	300	15	1
~DialogueWindow	00177118	132	7	1
hasBriefingDialogue	001771b4	26	0	1
hasSuccessDialogue	001771d4	26	0	1
loadContent	001771f4	2772	41	1
update	00177f94	108	6	1
isLastPage	00178008	22	1	1
nextPage	0017801e	38	2	1
length	00178044	92	2	1
isFirstPage	001780ac	10	0	0
hasLevel	001780b6	10	0	1
previousPage	001780c4	26	1	1
pickGermanGenericTextBecauseWeSaved100EurosWithThat	001780e0	166	4	1
draw	00178198	324	11	1
OnTouchBegin	00178318	82	3	1
OnTouchMove	00178370	82	3	1
OnTouchEnd	001783c8	270	10	1
TouchButton	001784f0	126	3	1
init	00178598	1626	15	1
TouchButton	00178cb0	172	6	1
TouchButton	00178d9c	174	6	1
TouchButton	00178e88	124	3	1
TouchButton	00178f30	166	4	1
TouchButton	00178ffc	170	6	1
TouchButton	001790e4	122	3	1
~TouchButton	00179188	34	1	1
setText	001791b0	244	5	1
setPosition	001792a8	80	0	3
setNumberText	001792f8	6	0	0
replaceTextKeepSize	00179304	68	2	1
setSplitText	0017934c	6	0	1
getText	00179352	14	1	0
getWidth	00179360	6	0	1
getHeight	00179366	6	0	1
setPosition	0017936c	8	0	3
setYPosition	00179374	14	0	1
getPosition	00179380	30	0	1
setHalfTransparent	0017939e	6	0	1
setVisible	001793a4	6	0	1
isVisible	001793aa	6	0	1
translate	001793b0	14	0	1
setAlwaysPressed	001793be	6	0	1
setTextColor	001793c4	6	0	1
setPressProgress	001793ca	6	0	1
setPressProgressHighlight	001793d0	6	0	1
draw	001793d8	1338	13	4
touchedInside	00179938	138	0	1
resetTouch	001799c8	8	0	1
isTouched	001799d0	6	0	1
OnTouchBegin	001799d8	76	2	3
OnTouchMove	00179a28	44	1	3
OnTouchEnd	00179a54	76	2	1
SpriteGun	00179aa4	16	0	0
update	00179abe	16	1	0
setEnemies	00179ac4	6	0	0
setEnemy	00179aca	18	1	0
SpaceLounge	00179ad0	1076	29	1
init	00179f80	2040	45	1
ArrayRemove<Agent*>	0017a850	68	1	1
introFinished	0017a894	6	0	1
~SpaceLounge	0017a89a	262	16	1
ArrayReleaseClasses<Array<ImagePart*>*>	0017a9be	80	3	1
~Array	0017aa0e	22	1	1
Array	0017aa24	28	1	1
ArraySetLength<Array<ImagePart*>*>	0017aa40	52	2	1
setHangarUpdate	0017aa74	6	0	1
startChat	0017aa7c	10882	86	1
onKeyPress	0017e2f0	6538	98	1
updateScreenPositions	00180478	650	22	1
update	00180738	1116	23	1
draw	00180bec	300	16	1
drawLounge	00180d38	1768	26	1
draw3DShip	001814d4	14	0	1
mapMode	001814e4	6	0	0
listMode	001814ea	12	0	0
getSoundId	001814f8	562	15	1
getSpecificSoundForRace	0018177c	108	0	1
hangarNeedsUpdate	001817f0	6	0	1
OnTouchBegin	001817f8	298	6	1
OnTouchMove	00181928	284	6	1
OnTouchEnd	00181a48	1104	25	1
OnRender3D	00183760	54	1	1
OnRenderBG	00183792	14	0	1
MeshMerger	001837a0	696	15	0
MeshMerger	00183a60	364	7	0
setMesh	00183bf8	78	3	0
setLod	00183c4c	40	0	0
setMatrix	00183c74	16	0	0
setEnabled	00183c84	34	0	0
init	00183ca6	234	6	0
transformMesh	00183d90	406	8	1
update	00183f2c	320	2	0
render	0018406c	12	0	0
~MeshMerger	00184078	172	3	0
ScrollTouchWindow	00184128	124	3	1
ScrollTouchWindow	001841c0	102	3	0
~ScrollTouchWindow	00184244	32	3	1
setText	00184264	76	5	1
setText	001842c4	80	5	1
setYPosition	00184328	8	0	0
draw	00184330	304	10	1
setTextCentered	00184484	8	0	1
drawTextBG	0018448c	164	5	1
update	0018454c	8	0	1
OnTouchBegin	00184552	8	0	1
OnTouchMove	00184558	18	1	1
OnTouchEnd	0018456a	18	1	1
Ship	0018457c	122	5	2
refreshValue	00184608	840	8	1
~Ship	001849a4	90	4	1
getHandlingForShop	00184a1c	66	0	1
getHandling	00184a68	66	0	1
getCombinedHP	00184ab8	66	0	1
getMaxHP	00184afe	58	0	1
hasSecondaryWeapons	00184b60	58	1	0
hasBooster	00184b9a	12	0	1
hasJumpDrive	00184ba6	38	0	1
hasJumpDriveIntegrated	00184bcc	28	0	1
hasCloak	00184be8	34	0	1
hasCloakIntegrated	00184c0a	24	0	1
hasEmergencySystem	00184c22	6	0	1
getMaxLoad	00184c40	8	0	1
changeLoad	00184c4c	44	0	1
getFreeSpace	00184c7c	12	0	1
replaceCargo	00184c90	78	2	1
getFirstEquipmentOfSort	00184ce4	92	1	1
hasEquipment	00184d44	76	2	1
hasVolatileGoods	00184d90	36	1	1
hasCargo	00184db2	76	2	1
hasCargoType	00184dfe	58	1	0
removeCargo	00184e38	44	2	1
removeCargo	00184e64	118	5	1
removeAllCargo	00184eda	24	2	1
removeCargo	00184ef4	8	0	1
setCargo	00184f00	84	2	1
getCargo	00184f58	62	1	1
spaceAvailable	00184f96	20	0	1
addCargo	00184faa	50	3	2
addCargo	00184fe8	26	1	0
replaceEquipment	00185000	52	0	1
removeEquipment	00185034	62	1	1
setEquipment	00185072	42	1	0
setEquipment	0018509c	48	0	1
getEquipment	001850cc	128	3	1
getSlotPos	0018515a	84	1	0
addEquipment	001851ae	86	1	1
setEquipment	00185204	108	3	5
getCargoValue	00185270	52	1	1
getEquipmentValue	001852a4	48	1	0
freeAllSlots	001852d8	34	0	0
freeSlot	001852fa	74	1	1
freeSlot	00185344	68	1	1
getSlots	00185388	8	0	1
getSlotTypes	00185390	26	0	1
getUsedSlots	001853aa	54	1	1
slotAvailable	001853e0	62	1	0
getFreeSlots	0018541e	18	1	1
makeShip	00185430	18	1	1
clone	00185444	114	3	1
priceDecline	001854c8	42	0	1
adjustPrice	001854f8	162	3	1
addMod	001855bc	182	7	1
equals	00185686	14	0	1
getModdedLoad	0018569c	46	0	1
setMods	001856ce	162	5	1
hasModInstalled	0018577c	36	0	1
ModMainMenu	001857a0	30	0	1
~ModMainMenu	001857c4	26	1	1
~ModMainMenu	001857e8	16	1	0
OnResume	001857f8	42	1	0
OnSuspend	0018582c	28	1	0
OnInitialize	00185844	498	25	0
OnTouchBegin	00185a7c	28	1	0
OnTouchMove	00185a98	28	1	0
OnTouchEnd	00185ab4	50	2	0
OnRelease	00185aec	120	9	1
OnUpdate	00185b78	128	5	0
OnRender2D	00185c00	414	13	0
OnRender3D	00185dc4	48	4	0
Galaxy	00185e08	62	6	1
~Galaxy	00185e54	42	4	1
reset	00185e82	18	0	1
getSystem	00185e98	16	0	2
getStation	00185ea8	58	5	2
setVisited	00185ef4	46	0	1
visitStation	00185f26	8	0	0
invDistancePercent	00185f2e	20	1	1
distancePercent	00185f44	54	1	1
distance	00185f80	264	8	1
getAsteroidProbabilities	00186098	422	10	1
getPlasmaProbabilities	00186248	378	8	1
PlayerGasCloud	001863cc	292	9	1
~PlayerGasCloud	00186520	192	9	1
~PlayerGasCloud	001865e8	16	1	0
setSparkInSight	001865f8	22	0	0
isSparkAlive	00186610	42	0	0
getSparks	00186640	6	0	1
getPosition	00186646	12	1	0
setPosition	00186652	16	1	1
translate	00186658	16	1	0
explode	00186660	702	20	1
ArrayAdd<float>	00186968	36	1	1
ArrayAdd<bool>	0018698c	32	1	1
hasExploded	001869ac	6	0	0
update	001869b4	1062	28	0
render	00186e18	254	10	0
BluePrint	00186f20	158	7	1
~BluePrint	00186fdc	42	4	1
addItem	00187008	270	13	2
getIngredientList	00187134	22	0	1
complete	0018714c	24	0	1
isCompleted	00187164	32	0	1
getQuantityList	00187190	22	0	1
getTotalAmount	001871a8	62	2	1
getCurrentAmount	001871e6	34	2	1
getRemainingAmount	00187208	48	1	1
getCompletionRate	00187238	92	1	1
getIngredientsValue	00187298	82	2	1
getAutoCompletionPrice	001872f0	72	2	1
getStationName	00187348	14	1	1
unlock	0018735e	6	0	1
lock	00187364	6	0	1
isEmpty	0018736a	10	0	1
reset	00187374	74	2	1
Agent	001873c4	198	2	1
~Agent	001874b8	68	2	1
getName	00187504	12	1	1
isMale	00187524	6	0	1
nextEvent	00187532	8	0	0
isStoryAgent	0018753a	10	0	1
isGenericAgent	00187544	12	0	1
setImageParts	00187550	6	0	1
getImageParts	00187556	6	0	1
setMission	00187560	6	0	1
getMission	00187566	6	0	1
isKnown	0018756c	12	0	1
setWingmanFriendNames	00187578	188	6	1
getWingmanName	00187658	24	1	1
getWingmanNames	00187670	6	0	1
getMissionString	00187676	14	1	1
setMissionString	00187684	68	4	1
setSellItemData	001876ec	6	0	1
hasAcceptedOffer	001876f2	6	0	1
setOfferAccepted	001876f8	6	0	1
hasReward	001876fe	6	0	1
giveRewardAtNextChat	00187704	6	0	1
getStationName	0018770a	14	1	1
setStationName	00187718	6	0	1
getSystemName	0018771e	14	1	1
setSystemName	0018772c	8	0	1
getSellModIndex	00187732	6	0	1
getModPricePercentage	00187738	22	0	1
BeamGun	00187754	186	3	1
~BeamGun	00187834	50	2	1
~BeamGun	0018786c	16	1	0
render	0018787c	50	1	0
update	001878a4	622	20	0
setEnemies	00187b20	16	1	0
setEnemy	00187b26	16	0	0
MGame	00187b30	206	1	1
~MGame	00187c08	34	2	1
~MGame	00187c40	16	1	0
OnInitialize	00187c50	1978	69	0
reset	00188470	596	24	1
handleAccelerometer	00188714	554	6	1
maneuverTouchBegin	00188948	18	0	0
maneuverTouchMove	0018895c	76	0	1
maneuverTouchEnd	001889b4	104	1	1
freeCamTouchBegin	00188a28	202	4	1
freeCamTouchMove	00188af8	552	6	1
freeCamTouchEnd	00188d30	162	0	1
pauseSounds	00188ddc	66	4	1
resumeSounds	00188e24	58	4	1
OnTouchBegin	00188e64	2836	60	0
OnTouchMove	001899dc	528	14	0
useCloak	00189bfc	254	14	1
UseKhadorDrive	00189d5c	572	28	1
startChargingJumpDrive	00189fb0	360	14	1
OnTouchEnd	0018a144	7566	174	0
startJumpScene	0018c0d4	814	45	1
setCinematicMode	0018c454	142	3	1
switchCamera	0018c4e8	314	11	1
nextCamId	0018c624	144	4	1
OnRelease	0018c6bc	518	28	1
OnUpdate	0018c8d8	10544	190	0
updateJumpScene	0018f588	852	34	1
dockEvent	0018f920	1140	45	1
dialogueEvent	0018fe34	274	16	1
successCheck	0018ff58	1334	62	1
gameOverCheck	00190514	632	25	1
OnResume	001907cc	52	2	0
OnSuspend	00190800	178	11	0
OnRender2D	001908c0	1208	46	0
OnRender3D	00190dcc	246	10	0
SimpleMeshMerger	00190ecc	704	16	0
ArraySetLength<AbyssEngine::Mesh*>	001911b0	52	2	1
render	001911e4	12	0	0
~AMeshMerger	001911f0	16	1	0
LodMeshMerger	00191200	380	8	0
setMesh	001913ac	78	3	0
setLod	00191400	40	0	1
setMatrix	00191428	18	0	0
setEnabled	00191438	34	0	0
init	0019145a	248	6	0
transformMesh	00191550	504	8	1
update	0019174c	454	3	0
~LodMeshMerger	00191914	168	3	1
IParticleSystem	001919c0	248	4	1
Array	00191ad8	28	1	1
ArraySet<ParticleSettings::ParticleSet>	00191af4	12	0	1
~Array	00191afe	22	1	1
setParticleSetIndex	00191b18	6	0	0
setParticleSet	00191b1e	20	0	0
resetEmitterVelocity	00191b34	86	3	1
calcEmitterVelocity	00191b90	130	5	1
interpolateColor	00191c1c	302	0	1
update	00191d54	66	0	1
enableEmit	00191d96	14	0	0
enableRender	00191da4	26	0	0
emit	00191dc4	2326	18	1
rotateUVs	00192704	122	4	1
emitManual	00192790	928	9	1
setMatrix	00192b40	10	0	0
ArraySet<ParticleSettings::ParticleSet>	00192b4a	60	2	0
ParticleSystemSprite	00192b88	120	5	1
~IParticleSystem	00192c1c	38	2	0
init	00192c48	16	0	0
~ParticleSystemSprite	00192c58	32	1	1
setParticle	00192c7c	236	4	0
updateAreaExitParticle	00192d6c	12	0	1
setAlpha	00193028	136	1	0
updateSingle	001930b4	696	12	0
reset	0019335c	92	2	0
release	001933b8	38	1	1
render	001933e0	130	5	0
render	0019347c	250	3	0
ParticleSystemManager	0019357c	86	3	1
Array	001935e0	28	1	1
Array	001935fc	28	1	1
construct	00193618	30	0	1
~Array	00193636	22	1	0
~Array	0019364c	22	1	0
ParticleSystemManager	00193662	86	3	0
init	001936c6	36	2	2
initSprites	001936e8	188	6	1
initMesh	001937a8	190	5	1
update	00193866	188	3	1
addSystem	00193924	16	0	3
ArrayAdd<ParticleSettings::ParticleSet>	001939d8	36	1	0
addSpriteSystem	001939fc	76	4	0
addMeshSystem	00193a56	82	3	0
enableSystemUpdate	00193ab8	34	0	0
ArrayAdd<ParticleSystemSprite*>	00193adc	36	1	1
ArrayAdd<ParticleSystemMesh*>	00193b00	36	1	1
setParticleSetByIndex	00193b24	34	0	0
setParticleSetBySet	00193b48	34	0	0
enableSystemEmit	00193b6c	36	0	4
enableSystemRender	00193b90	36	0	2
resetSystem	00193bb4	36	0	1
release	00193c0e	28	1	0
cameraToggle	00193c28	34	1	0
releaseSprites	00193c48	32	2	1
render3d	00193c68	38	1	1
renderMeshes	00193c8c	50	0	1
renderSprites	00193cba	48	0	0
reset	00193ce8	60	0	1
ArrayReleaseClasses<ParticleSystemMesh*>	00193d24	80	3	0
ArrayReleaseClasses<ParticleSystemSprite*>	00193d74	80	3	1
emitManual	00193dc4	56	1	1
emitManual	00193e00	62	1	0
systemSetMatrix	00193e44	34	0	2
multiplyAll	00193e68	220	0	0
Interpolate	00193f4c	146	0	1
ParticleSettings	00193fe8	34	1	1
init	00194020	4218	7	1
~ParticleSettings	00195474	28	1	0
ParticleSystemMesh	00195490	286	4	1
~ParticleSystemMesh	001955c4	16	0	1
startNewSection	001955d8	8	0	0
wasNewSectionStarted	001955e0	6	0	0
incId	001955e6	16	0	0
getPrevId	001955f6	8	0	0
finishCurrentTrailParticle	001955fe	76	1	1
emitTrail	0019564c	12	0	1
setParticle	00195d00	892	12	1
setQuadEdge	0019608c	246	6	1
emit	0019618c	70	2	0
render	001961b2	12	0	0
render	001961be	78	4	0
reset	0019620a	94	1	0
init	00196268	298	3	0
updateSingleColor	001963a0	560	3	1
updateUsualEdges	001965dc	208	4	1
updateTrailEdges	001966b4	354	3	1
setParticle	00196820	80	1	0
updateSingle	00196870	362	9	0
getQuadCount	001969ec	6	0	0
inflateReset	001969f4	64	0	1
inflatePrime	00196a34	54	0	0
inflateInit2_	00196a6c	152	2	1
inflateInit_	00196b0c	12	0	1
inflate	00196b18	4206	8	1
inflateEnd	00197cd6	46	0	1
inflateSetDictionary	00197d04	138	3	0
inflateGetHeader	00197d8e	26	0	0
inflateSync	00197da8	232	3	0
inflateSyncPoint	00197ede	30	0	0
inflateCopy	00197efc	206	2	0
compress2	00197fcc	128	4	1
compress	00198054	20	1	0
compressBound	00198068	12	0	0
deflateInit_	00198074	32	1	1
deflateInit2_	00198094	404	3	1
deflateEnd	00198234	144	0	1
deflateReset	001982cc	186	4	0
deflateSetDictionary	0019838c	194	2	0
deflateSetHeader	0019844e	24	0	0
deflatePrime	00198466	38	0	0
deflateParams	0019848c	144	1	0
deflate	00198520	1714	8	1
deflateTune	00198be4	28	0	0
deflateBound	00198c00	42	0	0
deflateCopy	00198c8e	280	3	0
get_crc_table	0019989c	6	0	0
crc32	001998a8	638	0	1
crc32_combine	00199b2c	198	2	0
inflateBackInit_	00199c34	138	1	0
inflateBack	00199cc8	2482	4	0
inflateBackEnd	0019a6d0	32	0	0
zlibVersion	0019a6f0	6	0	0
zError	0019a700	16	0	1
zcalloc	0019a714	10	0	3
zcfree	0019a71c	6	0	1
inflate_table	0019a724	908	1	1
uncompress	0019aac4	134	4	0
_tr_init	0019ab54	72	1	1
_tr_stored_block	0019ac00	248	1	1
_tr_align	0019acf8	276	1	1
_tr_flush_block	0019ae78	944	7	1
_tr_tally	0019b944	162	0	0
inflate_fast	0019bf08	960	0	1
adler32	0019c2d4	516	1	1
adler32_combine	0019c4d8	112	1	0
_zip_memdup	0019c550	56	3	1
zip_add	0019c588	38	1	0
_zip_filerange_crc	0019c5ac	178	6	1
zip_get_name	0019c664	10	0	1
_zip_get_name	0019c66c	90	1	1
zip_file_strerror	0019c6c8	6	0	0
zip_fopen_index	0019c6d0	456	11	1
_zip_file_fillbuf	0019c8ac	158	4	1
zip_source_buffer	0019c94c	114	5	1
zip_error_clear	0019ca4c	6	0	0
zip_get_archive_comment	0019ca54	44	0	0
zip_source_file	0019ca80	52	2	0
_zip_set_name	0019cab4	136	4	1
zip_file_error_get	0019cb3c	6	0	0
_zip_file_get_offset	0019cb44	138	6	1
zip_unchange	0019cbd4	8	0	0
_zip_unchange	0019cbda	156	5	1
_zip_new	0019cc78	74	3	1
zip_close	0019ccc4	2492	43	0
zip_add_dir	0019d6f0	156	8	0
zip_error_get_sys_type	0019d78c	34	0	1
zip_set_archive_comment	0019d7b8	80	3	0
zip_name_locate	0019d808	10	0	1
_zip_name_locate	0019d810	184	4	1
zip_unchange_archive	0019d8d0	30	1	1
zip_source_free	0019d8f0	32	0	1
zip_get_num_files	0019d910	12	0	1
zip_source_filep	0019d91c	54	2	0
_zip_source_file_or_p	0019d954	146	5	1
_zip_error_clear	0019db24	8	0	0
_zip_error_copy	0019db2c	10	0	1
_zip_error_fini	0019db36	18	1	1
_zip_error_get	0019db48	34	1	1
_zip_error_init	0019db6a	10	0	1
_zip_error_set	0019db74	8	0	1
zip_strerror	0019db7c	8	0	0
_zip_entry_new	0019db84	118	3	1
zip_get_archive_flag	0019dbfc	20	0	1
zip_set_archive_flag	0019dc10	18	0	0
_zip_unchange_data	0019dc24	44	1	1
zip_fread	0019dc50	274	4	1
zip_rename	0019dd6c	130	3	0
zip_source_zip	0019ddec	316	8	1
zip_stat_index	0019e020	202	2	1
zip_source_function	0019e0ec	58	2	1
zip_replace	0019e128	48	2	0
_zip_replace	0019e158	106	3	1
zip_delete	0019e1c4	72	2	0
zip_set_file_comment	0019e20c	116	3	0
zip_stat	0019e280	54	1	0
zip_get_file_comment	0019e2b4	96	1	0
_zip_mkstemp	0019e314	322	6	0
_zip_entry_free	0019e468	42	1	1
zip_open	0019e490	1174	30	1
