mangled(_Z..)	demangled	in_ios_hd	in_ios_105	in_android	addr_ios_hd	addr_android
_ZN18ParticleSystemMesh11setParticleERKN11AbyssEngine6AEMath6VectorEfjffffbffS4_b	ParticleSystemMesh::setParticle(AbyssEngine::AEMath::Vector const&, float, unsigned int, float, float, float, float, bool, float, float, AbyssEngine::AEMath::Vector const&, bool)			Y		00185d00
_ZN18ParticleSystemMesh11setQuadEdgeERKN11AbyssEngine6AEMath6VectorEiS4_	ParticleSystemMesh::setQuadEdge(AbyssEngine::AEMath::Vector const&, int, AbyssEngine::AEMath::Vector const&)			Y		0018608c
_ZN18ParticleSystemMesh12getQuadCountEv	ParticleSystemMesh::getQuadCount()			Y		001869ec
_ZN18ParticleSystemMesh12updateSingleEif	ParticleSystemMesh::updateSingle(int, float)			Y		00186870
_ZN18ParticleSystemMesh15startNewSectionEv	ParticleSystemMesh::startNewSection()			Y		001855d8
_ZN18ParticleSystemMesh16updateTrailEdgesEii	ParticleSystemMesh::updateTrailEdges(int, int)			Y		001866b4
_ZN18ParticleSystemMesh16updateUsualEdgesEii	ParticleSystemMesh::updateUsualEdges(int, int)			Y		001865dc
_ZN18ParticleSystemMesh17updateSingleColorEi	ParticleSystemMesh::updateSingleColor(int)			Y		001863a0
_ZN18ParticleSystemMesh20wasNewSectionStartedEv	ParticleSystemMesh::wasNewSectionStarted()			Y		001855e0
_ZN18ParticleSystemMesh26finishCurrentTrailParticleEN16ParticleSettings11ParticleSetEiRKN11AbyssEngine6AEMath6VectorES6_	ParticleSystemMesh::finishCurrentTrailParticle(ParticleSettings::ParticleSet, int, AbyssEngine::AEMath::Vector const&, AbyssEngine::AEMath::Vector const&)			Y		001855fe
_ZN18ParticleSystemMesh4emitEi	ParticleSystemMesh::emit(int)			Y		0018618c
_ZN18ParticleSystemMesh4initEjt	ParticleSystemMesh::init(unsigned int, unsigned short)			Y		00186268
_ZN18ParticleSystemMesh5incIdEv	ParticleSystemMesh::incId()			Y		001855e6
_ZN18ParticleSystemMesh5resetEv	ParticleSystemMesh::reset()			Y		0018620a
_ZN18ParticleSystemMesh6renderEPN11AbyssEngine11PaintCanvasEj	ParticleSystemMesh::render(AbyssEngine::PaintCanvas*, unsigned int)			Y		001861b2
_ZN18ParticleSystemMesh6renderEPN11AbyssEngine11PaintCanvasEjjNS0_9BlendModeE	ParticleSystemMesh::render(AbyssEngine::PaintCanvas*, unsigned int, unsigned int, AbyssEngine::BlendMode)			Y		001861be
_ZN18ParticleSystemMesh7releaseEv	ParticleSystemMesh::release()			Y		0018639c
_ZN18ParticleSystemMesh9emitTrailEi	ParticleSystemMesh::emitTrail(int)			Y		0018564c
_ZN18ParticleSystemMesh9getPrevIdEi	ParticleSystemMesh::getPrevId(int)			Y		001855f6
_ZN18ParticleSystemMeshC1EPN11AbyssEngine11PaintCanvasEPKNS0_6AEMath6MatrixERK5ArrayIN16ParticleSettings11ParticleSetEEbb	ParticleSystemMesh::ParticleSystemMesh(AbyssEngine::PaintCanvas*, AbyssEngine::AEMath::Matrix const*, Array<ParticleSettings::ParticleSet> const&, bool, bool)			Y		00185490
_ZN18ParticleSystemMeshC2EPN11AbyssEngine11PaintCanvasEPKNS0_6AEMath6MatrixERK5ArrayIN16ParticleSettings11ParticleSetEEbb	ParticleSystemMesh::ParticleSystemMesh(AbyssEngine::PaintCanvas*, AbyssEngine::AEMath::Matrix const*, Array<ParticleSettings::ParticleSet> const&, bool, bool)			Y		00185490
_ZN18ParticleSystemMeshD1Ev	ParticleSystemMesh::~ParticleSystemMesh()			Y		001855c4
_ZN18ParticleSystemMeshD2Ev	ParticleSystemMesh::~ParticleSystemMesh()			Y		001855c4
_ZN18TargetFollowCamera10zoomTargetEf	TargetFollowCamera::zoomTarget(float)			Y		0015b498
_ZN18TargetFollowCamera11getPositionEv	TargetFollowCamera::getPosition()			Y		0015a9e4
_ZN18TargetFollowCamera11setPositionERKN11AbyssEngine6AEMath6VectorE	TargetFollowCamera::setPosition(AbyssEngine::AEMath::Vector const&)			Y		0015a9d6
_ZN18TargetFollowCamera11setPositionEfff	TargetFollowCamera::setPosition(float, float, float)			Y		0015a9d0
_ZN18TargetFollowCamera12getCamOffsetEv	TargetFollowCamera::getCamOffset()			Y		0015a9cc
_ZN18TargetFollowCamera12setCamOffsetERKN11AbyssEngine6AEMath6VectorE	TargetFollowCamera::setCamOffset(AbyssEngine::AEMath::Vector const&)			Y		0015a9b2
_ZN18TargetFollowCamera12setLookAtCamEb	TargetFollowCamera::setLookAtCam(bool)			Y		0015b49e
_ZN18TargetFollowCamera14isInLookAtModeEv	TargetFollowCamera::isInLookAtMode()			Y		0015b5ce
_ZN18TargetFollowCamera15getTargetOffsetEv	TargetFollowCamera::getTargetOffset()			Y		0015a9ae
_ZN18TargetFollowCamera15setShipHandlingEf	TargetFollowCamera::setShipHandling(float)			Y		0015b574
_ZN18TargetFollowCamera15setTargetOffsetERKN11AbyssEngine6AEMath6VectorE	TargetFollowCamera::setTargetOffset(AbyssEngine::AEMath::Vector const&)			Y		0015a9a8
_ZN18TargetFollowCamera17resetShipHandlingEv	TargetFollowCamera::resetShipHandling()			Y		0015b5d4
_ZN18TargetFollowCamera17translateNoUpdateEfff	TargetFollowCamera::translateNoUpdate(float, float, float)			Y		0015b280
_ZN18TargetFollowCamera18rotateAroundTargetEfff	TargetFollowCamera::rotateAroundTarget(float, float, float)			Y		0015b46c
_ZN18TargetFollowCamera18setBoostPercentageEfi	TargetFollowCamera::setBoostPercentage(float, int)			Y		0015b338
_ZN18TargetFollowCamera18setFastForwardModeEb	TargetFollowCamera::setFastForwardMode(bool)			Y		0015b50a
_ZN18TargetFollowCamera18useTargetsUpVectorEb	TargetFollowCamera::useTargetsUpVector(bool)			Y		0015b62c
_ZN18TargetFollowCamera19isInFastForwardModeEv	TargetFollowCamera::isInFastForwardMode()			Y		0015b5c8
_ZN18TargetFollowCamera19setRumblePercentageEfi	TargetFollowCamera::setRumblePercentage(float, int)			Y		0015b34a
_ZN18TargetFollowCamera20calculateCoefficentsEf	TargetFollowCamera::calculateCoefficents(float)			Y		0015b4a4
_ZN18TargetFollowCamera20enableFirstPersonCamEb	TargetFollowCamera::enableFirstPersonCam(bool)			Y		0015b2d8
_ZN18TargetFollowCamera20setFirstPersonMatrixERN11AbyssEngine6AEMath6MatrixE	TargetFollowCamera::setFirstPersonMatrix(AbyssEngine::AEMath::Matrix&)			Y		0015b332
_ZN18TargetFollowCamera23setRotationAroundTargetEb	TargetFollowCamera::setRotationAroundTarget(bool)			Y		0015b464
_ZN18TargetFollowCamera25hideShipForFirstPersonCamEv	TargetFollowCamera::hideShipForFirstPersonCam()			Y		0015b32c
_ZN18TargetFollowCamera3hitEv	TargetFollowCamera::hit()			Y		0015b5ec
_ZN18TargetFollowCamera4rollEf	TargetFollowCamera::roll(float)			Y		0015b632
_ZN18TargetFollowCamera55aproximateCooefficientsForAproximationOfDampingFunktionEfRdS0_S0_S0_S0_	TargetFollowCamera::aproximateCooefficientsForAproximationOfDampingFunktion(float, double&, double&, double&, double&, double&)			Y		0015a688
_ZN18TargetFollowCamera6updateEi	TargetFollowCamera::update(int)			Y		0015aa48
_ZN18TargetFollowCamera7setRollEf	TargetFollowCamera::setRoll(float)			Y		0015b644
_ZN18TargetFollowCamera8getLocalEv	TargetFollowCamera::getLocal()			Y		0015b3d4
_ZN18TargetFollowCamera8hitSmallEv	TargetFollowCamera::hitSmall()			Y		0015b60e
_ZN18TargetFollowCamera8setFixedEb	TargetFollowCamera::setFixed(bool)			Y		0015b350
_ZN18TargetFollowCamera8setLocalEN11AbyssEngine6AEMath6MatrixE	TargetFollowCamera::setLocal(AbyssEngine::AEMath::Matrix)			Y		0015b358
_ZN18TargetFollowCamera9getTargetEv	TargetFollowCamera::getTarget()			Y		0015a9a4
_ZN18TargetFollowCamera9setActiveEb	TargetFollowCamera::setActive(bool)			Y		0015a99a
_ZN18TargetFollowCamera9setLockedEb	TargetFollowCamera::setLocked(bool)			Y		0015b3e4
_ZN18TargetFollowCamera9setTargetEP10AEGeometry	TargetFollowCamera::setTarget(AEGeometry*)			Y		0015a9a0
_ZN18TargetFollowCamera9translateEfff	TargetFollowCamera::translate(float, float, float)			Y		0015a9e8
_ZN18TargetFollowCameraC1EjP10AEGeometryN11AbyssEngine6AEMath6VectorES4_	TargetFollowCamera::TargetFollowCamera(unsigned int, AEGeometry*, AbyssEngine::AEMath::Vector, AbyssEngine::AEMath::Vector)			Y		0015a4c8
_ZN18TargetFollowCameraC2EjP10AEGeometryN11AbyssEngine6AEMath6VectorES4_	TargetFollowCamera::TargetFollowCamera(unsigned int, AEGeometry*, AbyssEngine::AEMath::Vector, AbyssEngine::AEMath::Vector)			Y		0015a4c8
_ZN18TargetFollowCameraD1Ev	TargetFollowCamera::~TargetFollowCamera()			Y		0015a998
_ZN18TargetFollowCameraD2Ev	TargetFollowCamera::~TargetFollowCamera()			Y		0015a998
_ZN19FileInterfaceIPhone12GetDirPreFixEv	FileInterfaceIPhone::GetDirPreFix()	Y	Y		0030840c	
_ZN19FileInterfaceIPhone13SetAppRootDirEPv	FileInterfaceIPhone::SetAppRootDir(void*)	Y	Y		00308400	
_ZN19ParticleSettingsRef10initializeEv	ParticleSettingsRef::initialize()			Y		000e3964
_ZN20FileInterfaceAndroid10FileDeleteEN11AbyssEngine6StringE	FileInterfaceAndroid::FileDelete(AbyssEngine::String)			Y		0006e764
_ZN20FileInterfaceAndroid10OpenAppendEN11AbyssEngine6StringEibj	FileInterfaceAndroid::OpenAppend(AbyssEngine::String, int, bool, unsigned int)			Y		0006de14
_ZN20FileInterfaceAndroid11GetFileSizeEv	FileInterfaceAndroid::GetFileSize()			Y		0006e5e0
_ZN20FileInterfaceAndroid12FileEnumInitEPcb	FileInterfaceAndroid::FileEnumInit(char*, bool)			Y		0006e798
_ZN20FileInterfaceAndroid12GetDirPreFixEv	FileInterfaceAndroid::GetDirPreFix()			Y		0006e80c
_ZN20FileInterfaceAndroid13GetAppRootDirEv	FileInterfaceAndroid::GetAppRootDir()			Y		0006e606
_ZN20FileInterfaceAndroid13SetAppRootDirEPv	FileInterfaceAndroid::SetAppRootDir(void*)			Y		0006e7f4
_ZN20FileInterfaceAndroid15FileGetNextEnumERN11AbyssEngine6StringE	FileInterfaceAndroid::FileGetNextEnum(AbyssEngine::String&)			Y		0006e79c
_ZN20FileInterfaceAndroid15SetZipDirectoryEPv	FileInterfaceAndroid::SetZipDirectory(void*)			Y		0006e7fa
_ZN20FileInterfaceAndroid16SetSaveDirectoryEN11AbyssEngine6StringE	FileInterfaceAndroid::SetSaveDirectory(AbyssEngine::String)			Y		0006e806
_ZN20FileInterfaceAndroid18GetDeviceFreeSpaceEv	FileInterfaceAndroid::GetDeviceFreeSpace()			Y		0006e794
_ZN20FileInterfaceAndroid18ResetSaveDirectoryEv	FileInterfaceAndroid::ResetSaveDirectory()			Y		0006e808
_ZN20FileInterfaceAndroid4ReadEjPv	FileInterfaceAndroid::Read(unsigned int, void*)			Y		0006e2e4
_ZN20FileInterfaceAndroid4SeekEj	FileInterfaceAndroid::Seek(unsigned int)			Y		0006e590
_ZN20FileInterfaceAndroid5CloseEv	FileInterfaceAndroid::Close()			Y		0006e7a0
_ZN20FileInterfaceAndroid5WriteEjPKv	FileInterfaceAndroid::Write(unsigned int, void const*)			Y		0006e4ac
_ZN20FileInterfaceAndroid6OutputEPc	FileInterfaceAndroid::Output(char*)			Y		0006e800
_ZN20FileInterfaceAndroid8OpenReadEN11AbyssEngine6StringEibiij	FileInterfaceAndroid::OpenRead(AbyssEngine::String, int, bool, int, int, unsigned int)			Y		0006dfe0
_ZN20FileInterfaceAndroid9FileExistEN11AbyssEngine6StringE	FileInterfaceAndroid::FileExist(AbyssEngine::String)			Y		0006e630
_ZN20FileInterfaceAndroid9OpenWriteEN11AbyssEngine6StringEibj	FileInterfaceAndroid::OpenWrite(AbyssEngine::String, int, bool, unsigned int)			Y		0006e208
_ZN20FileInterfaceAndroidC1EP7__sFILEb	FileInterfaceAndroid::FileInterfaceAndroid(__sFILE*, bool)			Y		0006de68
_ZN20FileInterfaceAndroidC1EP8_jobjectb	FileInterfaceAndroid::FileInterfaceAndroid(_jobject*, bool)			Y		0006de9c
_ZN20FileInterfaceAndroidC1EP8zip_filebiii	FileInterfaceAndroid::FileInterfaceAndroid(zip_file*, bool, int, int, int)			Y		0006de18
_ZN20FileInterfaceAndroidC1Ev	FileInterfaceAndroid::FileInterfaceAndroid()			Y		0006ddf4
_ZN20FileInterfaceAndroidC2EP7__sFILEb	FileInterfaceAndroid::FileInterfaceAndroid(__sFILE*, bool)			Y		0006de68
_ZN20FileInterfaceAndroidC2EP8_jobjectb	FileInterfaceAndroid::FileInterfaceAndroid(_jobject*, bool)			Y		0006de9c
_ZN20FileInterfaceAndroidC2EP8zip_filebiii	FileInterfaceAndroid::FileInterfaceAndroid(zip_file*, bool, int, int, int)			Y		0006de18
_ZN20FileInterfaceAndroidC2Ev	FileInterfaceAndroid::FileInterfaceAndroid()			Y		0006ddf4
_ZN20FileInterfaceAndroidD0Ev	FileInterfaceAndroid::~FileInterfaceAndroid()			Y		0006dfce
_ZN20FileInterfaceAndroidD1Ev	FileInterfaceAndroid::~FileInterfaceAndroid()			Y		0006df88
_ZN20FileInterfaceAndroidD2Ev	FileInterfaceAndroid::~FileInterfaceAndroid()			Y		0006df88
_ZN20ParticleSystemSprite11setParticleERKN11AbyssEngine6AEMath6VectorEfjffffbffS4_	ParticleSystemSprite::setParticle(AbyssEngine::AEMath::Vector const&, float, unsigned int, float, float, float, float, bool, float, float, AbyssEngine::AEMath::Vector const&)			Y		00182c7c
_ZN20ParticleSystemSprite12getQuadCountEv	ParticleSystemSprite::getQuadCount()			Y		00183578
_ZN20ParticleSystemSprite12updateSingleEif	ParticleSystemSprite::updateSingle(int, float)			Y		001830b4
_ZN20ParticleSystemSprite22updateAreaExitParticleEif	ParticleSystemSprite::updateAreaExitParticle(int, float)			Y		00182d6c
_ZN20ParticleSystemSprite4initEjt	ParticleSystemSprite::init(unsigned int, unsigned short)			Y		00182c48
_ZN20ParticleSystemSprite5resetEv	ParticleSystemSprite::reset()			Y		0018335c
_ZN20ParticleSystemSprite6enableEb	ParticleSystemSprite::enable(bool)			Y		00183576
_ZN20ParticleSystemSprite6renderEPN11AbyssEngine11PaintCanvasEj	ParticleSystemSprite::render(AbyssEngine::PaintCanvas*, unsigned int)			Y		0018347c
_ZN20ParticleSystemSprite6renderEPN11AbyssEngine11PaintCanvasEjjNS0_9BlendModeE	ParticleSystemSprite::render(AbyssEngine::PaintCanvas*, unsigned int, unsigned int, AbyssEngine::BlendMode)			Y		001833e0
_ZN20ParticleSystemSprite7releaseEv	ParticleSystemSprite::release()			Y		001833b8
_ZN20ParticleSystemSprite8setAlphaEijf	ParticleSystemSprite::setAlpha(int, unsigned int, float)			Y		00183028
_ZN20ParticleSystemSpriteC1EPN11AbyssEngine11PaintCanvasEPKNS0_6AEMath6MatrixERK5ArrayIN16ParticleSettings11ParticleSetEEbb	ParticleSystemSprite::ParticleSystemSprite(AbyssEngine::PaintCanvas*, AbyssEngine::AEMath::Matrix const*, Array<ParticleSettings::ParticleSet> const&, bool, bool)			Y		00182b88
_ZN20ParticleSystemSpriteC2EPN11AbyssEngine11PaintCanvasEPKNS0_6AEMath6MatrixERK5ArrayIN16ParticleSettings11ParticleSetEEbb	ParticleSystemSprite::ParticleSystemSprite(AbyssEngine::PaintCanvas*, AbyssEngine::AEMath::Matrix const*, Array<ParticleSettings::ParticleSet> const&, bool, bool)			Y		00182b88
_ZN20ParticleSystemSpriteD1Ev	ParticleSystemSprite::~ParticleSystemSprite()			Y		00182c58
_ZN20ParticleSystemSpriteD2Ev	ParticleSystemSprite::~ParticleSystemSprite()			Y		00182c58
_ZN21ParticleSystemManager10emitManualEiRKN11AbyssEngine6AEMath6VectorEiS4_f	ParticleSystemManager::emitManual(int, AbyssEngine::AEMath::Vector const&, int, AbyssEngine::AEMath::Vector const&, float)			Y		00183dc4
_ZN21ParticleSystemManager10emitManualEiRKN11AbyssEngine6AEMath6VectorEif	ParticleSystemManager::emitManual(int, AbyssEngine::AEMath::Vector const&, int, float)			Y		00183e00
_ZN21ParticleSystemManager11initSpritesEv	ParticleSystemManager::initSprites()			Y		001836e8
_ZN21ParticleSystemManager11resetSystemEi	ParticleSystemManager::resetSystem(int)			Y		00183bb4
_ZN21ParticleSystemManager12cameraToggleEN16ParticleSettings9CameraSetE	ParticleSystemManager::cameraToggle(ParticleSettings::CameraSet)			Y		00183c28
_ZN21ParticleSystemManager12renderMeshesEv	ParticleSystemManager::renderMeshes()			Y		00183c8c
_ZN21ParticleSystemManager12renderPost3dEv	ParticleSystemManager::renderPost3d()			Y		00183ce6
_ZN21ParticleSystemManager13addMeshSystemEPKN11AbyssEngine6AEMath6MatrixERK5ArrayIN16ParticleSettings11ParticleSetEEb	ParticleSystemManager::addMeshSystem(AbyssEngine::AEMath::Matrix const*, Array<ParticleSettings::ParticleSet> const&, bool)			Y		00183a56
_ZN21ParticleSystemManager13renderSpritesEv	ParticleSystemManager::renderSprites()			Y		00183cba
_ZN21ParticleSystemManager14releaseSpritesEv	ParticleSystemManager::releaseSprites()			Y		00183c48
_ZN21ParticleSystemManager15addSpriteSystemEPKN11AbyssEngine6AEMath6MatrixERK5ArrayIN16ParticleSettings11ParticleSetEEb	ParticleSystemManager::addSpriteSystem(AbyssEngine::AEMath::Matrix const*, Array<ParticleSettings::ParticleSet> const&, bool)			Y		001839fc
_ZN21ParticleSystemManager15systemSetMatrixEiPKN11AbyssEngine6AEMath6MatrixE	ParticleSystemManager::systemSetMatrix(int, AbyssEngine::AEMath::Matrix const*)			Y		00183e44
_ZN21ParticleSystemManager16enableSystemEmitEib	ParticleSystemManager::enableSystemEmit(int, bool)			Y		00183b6c
_ZN21ParticleSystemManager18enableSystemRenderEib	ParticleSystemManager::enableSystemRender(int, bool)			Y		00183b90
_ZN21ParticleSystemManager18enableSystemUpdateEib	ParticleSystemManager::enableSystemUpdate(int, bool)			Y		00183ab8
_ZN21ParticleSystemManager19setParticleSetBySetEiN16ParticleSettings11ParticleSetE	ParticleSystemManager::setParticleSetBySet(int, ParticleSettings::ParticleSet)			Y		00183b48
_ZN21ParticleSystemManager21setParticleSetByIndexEih	ParticleSystemManager::setParticleSetByIndex(int, unsigned char)			Y		00183b24
_ZN21ParticleSystemManager4initEv	ParticleSystemManager::init()			Y		001836c6
_ZN21ParticleSystemManager5resetEv	ParticleSystemManager::reset()			Y		00183ce8
_ZN21ParticleSystemManager6updateEx	ParticleSystemManager::update(long long)			Y		00183866
_ZN21ParticleSystemManager7releaseEv	ParticleSystemManager::release()			Y		00183c0e
_ZN21ParticleSystemManager8initMeshEv	ParticleSystemManager::initMesh()			Y		001837a8
_ZN21ParticleSystemManager8render3dEv	ParticleSystemManager::render3d()			Y		00183c68
_ZN21ParticleSystemManager9addSystemEPKN11AbyssEngine6AEMath6MatrixEN16ParticleSettings11ParticleSetEb	ParticleSystemManager::addSystem(AbyssEngine::AEMath::Matrix const*, ParticleSettings::ParticleSet, bool)			Y		00183924
_ZN21ParticleSystemManager9constructEv	ParticleSystemManager::construct()			Y		00183618
_ZN21ParticleSystemManagerC1EPN11AbyssEngine11PaintCanvasEN16ParticleSettings9CameraSetEtNS0_9BlendModeEbtS5_b	ParticleSystemManager::ParticleSystemManager(AbyssEngine::PaintCanvas*, ParticleSettings::CameraSet, unsigned short, AbyssEngine::BlendMode, bool, unsigned short, AbyssEngine::BlendMode, bool)			Y		00183662
_ZN21ParticleSystemManagerC1EPN11AbyssEngine11PaintCanvasEN16ParticleSettings9CameraSetEtbtb	ParticleSystemManager::ParticleSystemManager(AbyssEngine::PaintCanvas*, ParticleSettings::CameraSet, unsigned short, bool, unsigned short, bool)			Y		0018357c
_ZN21ParticleSystemManagerC2EPN11AbyssEngine11PaintCanvasEN16ParticleSettings9CameraSetEtNS0_9BlendModeEbtS5_b	ParticleSystemManager::ParticleSystemManager(AbyssEngine::PaintCanvas*, ParticleSettings::CameraSet, unsigned short, AbyssEngine::BlendMode, bool, unsigned short, AbyssEngine::BlendMode, bool)			Y		00183662
_ZN21ParticleSystemManagerC2EPN11AbyssEngine11PaintCanvasEN16ParticleSettings9CameraSetEtbtb	ParticleSystemManager::ParticleSystemManager(AbyssEngine::PaintCanvas*, ParticleSettings::CameraSet, unsigned short, bool, unsigned short, bool)			Y		0018357c
_ZN21ParticleSystemManagerD1Ev	ParticleSystemManager::~ParticleSystemManager()			Y		00183bd8
_ZN21ParticleSystemManagerD2Ev	ParticleSystemManager::~ParticleSystemManager()			Y		00183bd8
_ZN3Gun10getEnemiesEv	Gun::getEnemies()			Y		001523bc
_ZN3Gun10setEnemiesEP5ArrayIP6PlayerE	Gun::setEnemies(Array<Player*>*)			Y		001523b6
_ZN3Gun11isPlayerGunEv	Gun::isPlayerGun()			Y		00152422
_ZN3Gun12getMagnitudeEv	Gun::getMagnitude()			Y		001522d6
_ZN3Gun12setFriendGunEb	Gun::setFriendGun(bool)			Y		001522ca
_ZN3Gun12setMagnitudeEi	Gun::setMagnitude(int)			Y		001522d0
_ZN3Gun12setPlayerGunEb	Gun::setPlayerGun(bool)			Y		0015241c
_ZN3Gun16removeAllEnemiesEv	Gun::removeAllEnemies()			Y		00152410
_ZN3Gun17setLevelCollisionEb	Gun::setLevelCollision(bool)			Y		001522dc
_ZN3Gun18calcLevelCollisionEv	Gun::calcLevelCollision()			Y		00153750
_ZN3Gun22calcCharacterCollisionEv	Gun::calcCharacterCollision()			Y		00152f90
_ZN3Gun27setErrorMagnitudePercentageEi	Gun::setErrorMagnitudePercentage(int)			Y		001522bc
_ZN3Gun5shootEN11AbyssEngine6AEMath6MatrixEib	Gun::shoot(AbyssEngine::AEMath::Matrix, int, bool)			Y		00152b24
_ZN3Gun6igniteEv	Gun::ignite()			Y		00152b7c
_ZN3Gun6renderEv	Gun::render()			Y		0015395c
_ZN3Gun6updateEi	Gun::update(int)			Y		00153754
_ZN3Gun7shootAtEN11AbyssEngine6AEMath6MatrixEiP6Playerb	Gun::shootAt(AbyssEngine::AEMath::Matrix, int, Player*, bool)			Y		00152428
_ZN3Gun8setEnemyEP6Player	Gun::setEnemy(Player*)			Y		001523c2
_ZN3Gun8setIndexEi	Gun::setIndex(int)			Y		001521ac
_ZN3Gun8setLevelEP5Level	Gun::setLevel(Level*)			Y		00152418
_ZN3Gun9setImpactEP6Sparks	Gun::setImpact(Sparks*)			Y		001523b0
_ZN3Gun9setOffsetEPN11AbyssEngine6AEMath6VectorE	Gun::setOffset(AbyssEngine::AEMath::Vector*)			Y		001522e4
_ZN3Gun9setOffsetEii	Gun::setOffset(int, int)			Y		00152328
_ZN3Gun9translateERKN11AbyssEngine6AEMath6VectorE	Gun::translate(AbyssEngine::AEMath::Vector const&)			Y		00153a50
_ZN3GunC1EiiiiiifN11AbyssEngine6AEMath6VectorES2_	Gun::Gun(int, int, int, int, int, int, float, AbyssEngine::AEMath::Vector, AbyssEngine::AEMath::Vector)			Y		00151f20
_ZN3GunC2EiiiiiifN11AbyssEngine6AEMath6VectorES2_	Gun::Gun(int, int, int, int, int, int, float, AbyssEngine::AEMath::Vector, AbyssEngine::AEMath::Vector)			Y		00151f20
_ZN3GunD1Ev	Gun::~Gun()			Y		00152134
_ZN3GunD2Ev	Gun::~Gun()			Y		00152134
_ZN3Hud10catchCargoEiibbbbb	Hud::catchCargo(int, int, bool, bool, bool, bool, bool)			Y		0016324c
_ZN3Hud10clearQueueEv	Hud::clearQueue()			Y		00162550
_ZN3Hud10getAnalogXEv	Hud::getAnalogX()			Y		00166522
_ZN3Hud10getAnalogYEv	Hud::getAnalogY()			Y		0016654a
_ZN3Hud10setVisibleEb	Hud::setVisible(bool)			Y		00161474
_ZN3Hud10touchBeginEjjPv	Hud::touchBegin(unsigned int, unsigned int, void*)			Y		001669fc
_ZN3Hud11drawCreditsEv	Hud::drawCredits()			Y		00166014
_ZN3Hud11firePressedEv	Hud::firePressed()			Y		001636ea
_ZN3Hud11initHudMenuEiP5Level	Hud::initHudMenu(int, Level*)			Y		001615c8
_ZN3Hud11updateQueueEi	Hud::updateQueue(int)			Y		001624dc
_ZN3Hud12closeHudMenuEv	Hud::closeHudMenu()			Y		001613aa
_ZN3Hud13drawBigNumberEiiib	Hud::drawBigNumber(int, int, int, bool)			Y		00166010
_ZN3Hud13hudEventMedalEii	Hud::hudEventMedal(int, int)			Y		001625a0
_ZN3Hud14drawEventQueueEv	Hud::drawEventQueue()			Y		001622f4
_ZN3Hud14drawTitleImageEb	Hud::drawTitleImage(bool)			Y		00166012
_ZN3Hud14releaseAllKeysEv	Hud::releaseAllKeys()			Y		00161440
_ZN3Hud14touchedElementEjj	Hud::touchedElement(unsigned int, unsigned int)			Y		00166574
_ZN3Hud15addToEventQueueEP8ListItem	Hud::addToEventQueue(ListItem*)			Y		00162488
